barangay,location,precinct_id,registered_voters,actual_voters,turnout,contest_type,contest_name,candidate_name,votes,percentage
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,PROVINCIAL GOVERNOR of PANGASINAN,"1. ESPINO, AMADO III (API)",582,58.61
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,PROVINCIAL GOVERNOR of PANGASINAN,"2. GUICO, RAMON III (NP)",411,41.39
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,PROVINCIAL VICE-GOVERNOR of PANGASINAN,"1. LAMBINO, MARK (LAKAS)",633,77.1
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,PROVINCIAL VICE-GOVERNOR of PANGASINAN,"2. NACAR, NOEL (API)",188,22.9
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","1. BANIQUED, DRA. SHIELA (NP)",715,43.7
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","2. BAUZON, JOSEPH ARMAN (API)",173,10.57
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","3. GONZALES, EDUARDO (IND)",27,1.65
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","4. TULAGAN, GENEROSO JR. (NPC)",141,8.62
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","5. VENTANILLA, VICI (NP)",580,35.45
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,MAYOR of PANGASINAN - CITY OF SAN CARLOS,"1. RESUELLO, AYOY (NP)",569,55.73
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,MAYOR of PANGASINAN - CITY OF SAN CARLOS,"2. SORIANO, LESTER (NPC)",452,44.27
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,VICE-MAYOR of PANGASINAN - CITY OF SAN CARLOS,"1. LOMBOY, JONATHAN (NPC)",420,42.17
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,VICE-MAYOR of PANGASINAN - CITY OF SAN CARLOS,"2. RESUELLO, BOGS (NP)",576,57.83
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","1. ABON, LITO (IND)",61,0.81
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","2. BANAAG, JUN (NP)",496,6.57
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","3. BANAAG, OSENG (NPC)",243,3.22
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","4. BANIQUED, SAM (NP)",543,7.2
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","5. BOGUIREN, LANING (NP)",238,3.15
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","6. CALUGAY, GEORGE (NP)",422,5.59
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","7. CANCINO, CHRISTIAN (NP)",501,6.64
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","8. CANO, KUYA NICK (NPC)",509,6.75
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","9. FERMIN, BIDO (NP)",515,6.83
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","10. FRIAS, CAREN JOYCE (NP)",391,5.18
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","11. GARCIA, MANOY (NP)",531,7.04
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","12. MAGALONG, PASTOR CESAR (NPC)",118,1.56
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","13. MARTINEZ, ATTY CHERRY (NPC)",316,4.19
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","14. MILLORA, WINSTON (NP)",410,5.43
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","15. PAMINTUAN, KUYA ROBERT (NPC)",125,1.66
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","16. RESUELLO, CARMINA (NP)",455,6.03
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","17. REYES, LOUIE (IND)",28,0.37
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","18. SANTOS, DOC ELLEN (NPC)",312,4.14
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","19. SISON, MACASI (NPC)",209,2.77
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","20. SORIANO, LANCE (NPC)",396,5.25
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","21. TULAGAN, WACKY (NPC)",192,2.54
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","22. VALDEZ, RHEIN (NPC)",174,2.31
mestizo-norte,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MESTIZO NORTE",55320118,593,529,89.21,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","23. VINLUAN, ATE MITCH (IND)",360,4.77
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"1. ABALOS, BENHUR (PFP)",192,3.91
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"2. ADONIS, JEROME (MKBYN)",7,0.14
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"3. AMAD, WILSON (IND)",9,0.18
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"4. ANDAMO, NARS ALYN (MKBYN)",9,0.18
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"5. AQUINO, BAM (KNP)",278,5.66
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"6. ARAMBULO, RONNEL (MKBYN)",49,1.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"7. ARELLANO, ERNESTO (KTPNAN)",11,0.22
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"8. BALLON, ROBERTO (IND)",36,0.73
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"9. BINAY, ABBY (NPC)",174,3.54
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"10. BONDOC, JIMMY (PDPLBN)",42,0.85
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"11. BONG REVILLA,RAMON, JR.(LAKAS)",177,3.6
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"12. BOSITA, COLONEL (IND)",123,2.5
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"13. BROSAS, ARLENE (MKBYN)",42,0.85
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"14. CABONEGRO, ROY (DPP)",2,0.04
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"15. CAPUYAN, ALLEN (PPP)",7,0.14
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"16. CASIÑO, TEDDY (MKBYN)",44,0.9
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"17. CASTRO, TEACHER FRANCE (MKBYN)",46,0.94
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"18. CAYETANO, PIA (NP)",239,4.86
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"19. D'ANGELO, DAVID (BUNYOG)",10,0.2
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"20. DE ALBAN,ATTORNEY ANGELO (IND)",35,0.71
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"21. DE GUZMAN, KA LEODY (PLM)",50,1.02
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"22. DELA ROSA, BATO (PDPLBN)",127,2.58
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"23. DORINGO, NANAY MIMI (MKBYN)",10,0.2
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"24. ESCOBAL, ARNEL (PM)",12,0.24
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"25. ESPIRITU, LUKE (PLM)",75,1.53
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"26. FLORANDA, MODY PISTON (MKBYN)",5,0.1
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"27. GAMBOA, MARC LOUIE (IND)",8,0.16
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"28. GO, BONG GO    (PDPLBN)",195,3.97
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"29. GONZALES, NORBERTO (PDSP)",13,0.26
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"30. HINLO, JAYVEE (PDPLBN)",19,0.39
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"31. HONASAN, GRINGO (RP)",70,1.42
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"32. JOSE, RELLY JR. (KBL)",11,0.22
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"33. LACSON, PING (IND)",186,3.79
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"34. LAMBINO,  RAUL  (PDPLBN)",70,1.42
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"35. LAPID, LITO (NPC)",210,4.27
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"36. LEE, MANOY WILBERT (AKSYON)",13,0.26
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"37. LIDASAN, AMIRAH (MKBYN)",15,0.31
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"38. MARCOLETA, RODANTE (IND)",117,2.38
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"39. MARCOS, IMEE R. (NP)",180,3.66
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"40. MARQUEZ, NORMAN (IND)",16,0.33
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"41. MARTINEZ, ERIC (IND)",8,0.16
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"42. MATA, DOC MARITES (IND)",32,0.65
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"43. MATULA,  ATTY.  SONNY (WPP)",44,0.9
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"44. MAZA, LIZA (MKBYN)",48,0.98
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"45. MENDOZA, HEIDI (IND)",103,2.1
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"46. MONTEMAYOR,  JOEY  (IND)",6,0.12
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"47. MUSTAPHA, SUBAIR (WPP)",5,0.1
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"48. OLIVAR, JOSE JESSIE (IND)",8,0.16
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"49. ONG, DOC WILLIE (AKSYON)",94,1.91
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"50. PACQUIAO, MANNY PACMAN (PFP)",121,2.46
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"51. PANGILINAN, KIKO (LP)",210,4.27
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"52. QUERUBIN,  ARIEL PORFIRIO (NP)",32,0.65
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"53. QUIBOLOY, APOLLO (IND)",13,0.26
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"54. RAMOS, DANILO (MKBYN)",51,1.04
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"55. REVILLAME, WILLIE WIL (IND)",118,2.4
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"56. RODRIGUEZ, ATTY. VIC (IND)",34,0.69
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"57. SAHIDULLA, NUR-ANA (IND)",4,0.08
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"58. SALVADOR, PHILLIP IPE (PDPLBN)",50,1.02
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"59. SOTTO, TITO (NPC)",238,4.84
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"60. TAPADO, MICHAEL BONGBONG (PM)",5,0.1
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"61. TOLENTINO, FRANCIS TOL (PFP)",85,1.73
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"62. TULFO, BEN BITAG (IND)",222,4.52
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"63. TULFO, ERWIN (LAKAS)",250,5.09
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"64. VALBUENA, MAR MANIBELA (IND)",13,0.26
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"65. VERCELES, LEANDRO (IND)",2,0.04
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,SENATOR of PHILIPPINES,"66. VILLAR, CAMILLE (NP)",183,3.72
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,1 4PS,8,2.03
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,2 PPP,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,3 FPJ PANDAY BAYANIHAN,132,33.42
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,4 KABATAAN,1,0.25
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,5 DUTERTE YOUTH,6,1.52
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,6 ML,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,7 PBBM,1,0.25
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,8 P3PWD,2,0.51
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,9 MURANG KURYENTE,2,0.51
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,10 BICOL SARO,3,0.76
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,11 IPATUPAD,1,0.25
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,12 PATROL,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,13 JUAN PINOY,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,14 ARTE,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,15 WIFI,1,0.25
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,16 MAAGAP,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,17 UNITED SENIOR CITIZENS,2,0.51
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,18 EPANAW SAMBAYANAN,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,19 AKO PADAYON,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,20 TUCP,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,21 ACT TEACHERS,5,1.27
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,22 1PACMAN,3,0.76
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,23 TGP,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,24 DUMPER PTDA,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,25 ANAKALUSUGAN,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,26 AKSYON DAPAT,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,27 BHW,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,28 SULONG DIGNIDAD,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,29 BATANG QUIAPO,0,0.0
maliwara,"REGION I, PANGASINAN, CITY OF SAN CARLOS, MALIWARA",55320109,634,573,90.38,National,PARTY LIST of PHILIPPINES,30 PBA,0,0.0
